CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQtyPerTrans,MinQuantity,MaxQuantity,CustomerTenure,FirstPurchase,PreferredDay,PreferredHour,PreferredMonth,WeekendRatio,AvgDaysBetween,UniqueProducts,UniqueDesc,AvgProdPerTrans,UniqueCountries,NegQtyCount,ZeroPriceCount,CancelledTrans,ReturnRatio,TotalTrans,UniqueInvoices,AvgLinesPerInv,Age,SupportTickets,Satisfaction,Churn,RFMSegment,AgeCategory,SpendingCat,CustomerType,FavoriteSeason,PreferredTime,Region,LoyaltyLevel,ChurnRisk,WeekendPref,BasketSize,ProdDiversity,Gender,AccountStatus,Country,NewsletterSubscribed,RegistrationDate,LastLoginIP
75697,11,26,2877.32,379.37,304.29,-2676.64,2725.31,31795,164.55,-1772,2278,420,55,4,9,1,0.5777,184.63,74,535,59.72,4,23,28,1,0.1862,6191,19,75.7,22.6,15.0,3.6,0,Champions,Inconnu,Low,Occasionnel,Printemps,Matin,Europe_N,Ancien,Élevé,Weekend,Grand,Spécialisé,M,Active,United Kingdom,Yes,07/27/2012,222.36.241.99
47065,132,6,9758.44,272.13,485.45,1239.46,2741.74,84411,77.51,-2173,160,491,555,0,12,11,0.9187,67.86,172,658,33.96,3,2,12,41,0.7532,9824,121,2.81,20.0,14.0,3.3,0,Fidèles,25-34,Low,Régulier,Automne,Après-midi,Europe_N,Ancien,Critique,Inconnu,Grand,Explorateur,F,Active,Canada,Yes,2022-01-16,129.61.195.152
42606,303,4,9322.53,43.35,186.8,-396.79,1135.55,38191,664.33,-2565,3366,598,723,4,0,3,0.5825,248.99,885,14,13.47,3,32,49,49,0.2999,5245,69,55.13,34.2,8.0,0.6,0,Potentiels,35-44,Low,Nouveau,Hiver,Nuit,Europe_N,Inconnu,Faible,Semaine,Petit,Modéré,M,Active,United Kingdom,Yes,18/08/17,106.27.77.70
21534,292,44,8698.65,13.92,340.73,-4605.48,1140.5,53453,912.15,-5710,5881,288,351,4,13,9,0.9196,20.34,923,306,68.59,1,93,26,38,0.4245,5415,293,48.44,76.1,10.0,2.7,0,Champions,18-24,Medium,Occasionnel,Été,Nuit,Asie,Établi,Élevé,Weekend,Grand,Spécialisé,M,Closed,United Kingdom,Yes,2016-08-01,255.102.175.209
50397,299,29,-248.23,55.65,31.77,-4855.29,3476.72,11453,461.13,-364,5905,648,328,4,1,7,0.77,131.93,84,829,1.05,2,25,0,45,0.014,4936,215,89.41,42.6,9.0,3.8,0,Champions,55-64,High,Occasionnel,Automne,Nuit,Europe_N,Ancien,Moyen,Semaine,Petit,Modéré,M,Active,Germany,Yes,2013-07-19,253.234.73.161
11016,227,34,10796.06,208.2,198.12,-3807.71,7628.55,49325,41.95,-977,2234,52,545,6,3,3,0.5984,65.35,985,548,33.54,4,97,6,24,0.8436,9753,123,56.04,66.1,4.0,1.0,0,Dormants,55-64,Low,Régulier,Hiver,Soir,Asie,Inconnu,Faible,Semaine,Petit,Modéré,M,Closed,United Kingdom,Yes,01/27/2010,221.92.41.249
99789,270,17,4514.72,466.93,481.91,1490.92,6079.71,48490,880.42,-6635,1014,204,269,3,18,1,0.0218,266.43,585,271,22.59,1,50,3,46,0.9535,6714,410,14.59,30.0,15.0,1.7,1,Potentiels,35-44,Medium,Occasionnel,Été,Nuit,Europe_C,Ancien,Moyen,Semaine,Moyen,Modéré,M,Active,Japan,Yes,11/28/2015,86.90.160.29
65591,42,43,9808.37,320.51,269.49,671.63,1025.85,73796,67.91,-656,4973,347,195,1,0,4,0.3331,322.53,744,773,39.46,1,85,9,9,0.0602,6075,280,39.48,22.1,14.0,1.0,0,Champions,45-54,High,Nouveau,Automne,Soir,Europe_E,Ancien,Critique,Semaine,Moyen,Spécialisé,F,Active,United Kingdom,Yes,01/03/2014,2.231.140.107
99812,342,43,8126.97,401.9,143.94,534.3,8522.37,48993,867.65,-4799,552,50,412,4,3,9,0.0575,28.76,290,53,31.82,2,29,39,36,0.6352,6682,54,62.49,52.9,7.0,4.4,0,Fidèles,18-24,Medium,Régulier,Printemps,Matin,Europe_S,Inconnu,Critique,Weekend,Grand,Explorateur,F,Active,Switzerland,Yes,05/21/2012,195.86.81.250
33247,325,16,4812.33,235.86,60.14,-4681.43,6013.68,44706,392.43,-3248,7392,39,636,6,10,12,0.3222,286.54,639,494,70.72,3,34,34,24,0.9608,5417,21,5.55,69.8,12.0,4.3,0,Champions,45-54,High,Régulier,Printemps,Soir,UK,Inconnu,Élevé,Weekend,Inconnu,Explorateur,F,Closed,United Kingdom,Yes,09/10/2016,202.45.66.222
34300,301,2,1585.93,184.02,351.76,-306.97,9608.56,41817,366.03,-2798,1176,249,78,0,12,7,0.0623,326.94,85,560,26.76,2,24,38,39,0.6069,8236,97,88.58,74.6,9.0,0.8,0,Champions,65+,High,Occasionnel,Automne,Matin,Europe_C,Nouveau,Moyen,Weekend,Petit,Modéré,F,Active,France,Yes,05/21/2021,163.219.206.219
84065,363,34,963.49,58.66,322.43,4246.23,6701.85,63544,543.25,-6617,1164,217,656,5,17,5,0.1678,355.5,254,463,56.51,1,27,15,28,0.798,4470,346,7.71,,15.0,3.8,0,Fidèles,Inconnu,Low,Occasionnel,Printemps,Après-midi,Asie,Établi,Faible,Weekend,Moyen,Spécialisé,M,Active,Canada,Yes,18/06/14,248.244.196.2
92798,378,8,12388.53,438.59,186.97,-1024.08,1751.75,90434,957.13,-5865,5487,178,82,4,9,11,0.4107,211.48,664,523,46.12,2,96,26,36,0.1181,6757,138,4.03,36.5,5.0,1.8,1,Potentiels,45-54,High,Régulier,Printemps,Nuit,Europe_N,Nouveau,Moyen,Semaine,Moyen,Explorateur,F,Active,Italy,Yes,22/05/18,10.102.191.7
19268,20,13,13735.16,392.66,475.47,1249.22,4737.83,54710,898.84,-301,5248,550,136,6,4,6,0.5149,119.5,824,770,80.3,3,86,19,4,0.2448,1028,42,1.2,24.9,10.0,3.4,0,Dormants,45-54,Medium,Hyperactif,Hiver,Après-midi,UK,Nouveau,Moyen,Semaine,Grand,Spécialisé,F,Active,France,Yes,02/05/2022,229.164.97.9
96807,106,42,9571.71,88.22,11.1,2798.19,6484.98,49799,470.86,-3163,7519,182,538,3,0,1,0.2171,117.52,519,855,43.38,1,25,9,13,0.3457,9919,413,68.69,60.1,0.0,2.5,1,Potentiels,18-24,High,Régulier,Été,Nuit,Europe_C,Nouveau,Faible,Inconnu,Moyen,Spécialisé,F,Closed,United Kingdom,Yes,01/05/2010,174.2.127.115
22185,335,8,1103.23,258.57,151.86,2839.25,282.65,59964,696.13,-1909,6291,163,688,6,13,7,0.7326,138.32,452,792,86.52,2,72,44,32,0.9812,9025,441,46.14,35.7,9.0,2.4,0,Fidèles,Inconnu,Low,Régulier,Printemps,Après-midi,Asie,Nouveau,Faible,Semaine,Petit,Modéré,F,Active,Australia,Yes,2017-04-09,178.176.159.66
73704,302,30,5731.42,246.25,460.53,192.8,149.1,52678,580.85,-4968,1309,376,718,3,15,12,0.5904,223.62,307,722,1.01,4,7,32,26,0.7818,7801,246,11.18,71.2,8.0,4.4,1,Fidèles,45-54,High,Hyperactif,Automne,Midi,Europe_S,Nouveau,Faible,Weekend,Grand,Spécialisé,F,Pending,Switzerland,Yes,09/06/10,27.196.156.85
96779,116,32,10798.56,314.42,160.47,3579.52,1294.03,70150,693.77,-4291,1493,704,305,5,23,5,0.6918,178.93,648,324,60.88,4,100,6,4,0.8857,1389,419,85.76,56.1,14.0,3.2,1,Potentiels,35-44,Low,Perdu,Printemps,Midi,Europe_E,Ancien,Élevé,Semaine,Moyen,Modéré,F,Active,United Kingdom,Yes,2018-02-21,17.23.152.148
49099,123,36,11587.22,473.36,126.13,-1086.22,2516.64,96379,829.5,-1386,1242,496,310,4,17,7,0.7328,238.58,184,847,1.97,2,96,41,50,0.4871,913,28,21.07,72.1,6.0,1.2,1,Champions,25-34,Medium,Régulier,Hiver,Soir,Europe_C,Nouveau,Moyen,Weekend,Inconnu,Modéré,F,Active,Australia,Yes,16/05/15,117.172.222.68
18571,398,47,1332.39,291.99,267.11,3886.93,4295.49,59438,35.46,-6479,4532,596,387,2,2,5,0.7269,14.35,973,524,71.68,2,14,43,43,0.7168,9285,396,33.31,53.7,10.0,99.0,1,Dormants,Inconnu,Low,Occasionnel,Hiver,Après-midi,UK,Inconnu,Faible,Semaine,Moyen,Spécialisé,M,Active,Germany,Yes,05/28/2015,88.250.183.96
48044,280,30,-499.52,272.41,411.9,-2597.73,4874.4,76223,326.43,-326,4828,460,724,5,2,5,0.9362,38.65,314,443,24.26,3,48,45,14,0.7316,7640,58,18.59,66.6,1.0,4.7,0,Champions,Inconnu,Low,Régulier,Printemps,Nuit,UK,Établi,Faible,Weekend,Petit,Modéré,Unknown,Suspended,Poland,Yes,08/10/11,43.206.9.116
61214,291,1,10538.12,29.91,51.57,-2197.84,1380.28,60926,959.37,-479,5265,473,548,1,3,3,0.2372,356.44,341,251,38.62,1,7,21,2,0.5689,7673,127,92.75,,13.0,-1.0,0,Fidèles,35-44,Medium,Occasionnel,Automne,Matin,Europe_C,Jeune,Faible,Weekend,Grand,Modéré,M,Suspended,Germany,Yes,25/11/20,58.67.108.11
71228,202,43,5027.24,36.14,471.51,-4468.79,6733.92,2801,949.39,-1441,5961,684,505,0,6,5,0.2702,363.32,227,835,38.66,2,54,42,0,0.878,5433,428,76.05,,7.0,3.7,1,Potentiels,25-34,High,Occasionnel,Automne,Soir,Europe_S,Jeune,Faible,Semaine,Grand,Modéré,M,Active,Finland,Yes,12/12/21,151.86.63.187
58984,50,39,3444.46,97.74,397.54,2955.82,5961.38,40048,12.21,-782,5397,36,387,6,12,8,0.0942,272.53,837,160,84.8,1,84,16,23,0.1583,5192,263,72.67,19.2,-1.0,2.5,0,Champions,55-64,Medium,Nouveau,Hiver,Soir,Europe_S,Ancien,Moyen,Semaine,Inconnu,Modéré,M,Active,Portugal,Yes,11/17/2012,183.19.192.130
50774,270,17,-300.09,21.07,90.63,-829.45,2944.64,39144,202.24,-6377,1778,598,292,0,8,8,0.5926,93.58,756,36,11.11,4,57,8,11,0.0575,9462,144,5.36,56.3,-1.0,0.7,0,Potentiels,45-54,VIP,Nouveau,Automne,Midi,Unknown,Nouveau,Faible,Weekend,Grand,Explorateur,M,Active,Poland,Yes,08/29/2020,198.24.24.55
12568,323,20,7874.64,372.96,356.0,-2708.83,136.6,93478,993.78,-7319,60,640,178,0,2,2,0.3952,347.98,264,661,67.02,1,2,39,44,0.3041,758,468,52.75,51.6,3.0,3.9,0,Dormants,55-64,Low,Régulier,Hiver,Après-midi,Europe_C,Inconnu,Critique,Semaine,Petit,Modéré,F,Active,United Kingdom,Yes,2013-09-14,168.10.24.59
72592,276,24,12692.84,363.05,192.48,-2682.1,776.48,9148,493.33,-4866,1634,705,671,0,16,11,0.4962,78.0,450,880,98.14,5,8,9,13,0.0883,9981,93,57.97,65.6,7.0,4.5,1,Potentiels,Inconnu,High,Régulier,Automne,Après-midi,UK,Jeune,Élevé,Semaine,Grand,Modéré,M,Pending,United Kingdom,Yes,11/01/2021,107.227.194.63
77563,140,50,14343.29,72.35,201.15,4014.0,3916.95,81819,573.29,-2792,6987,318,428,3,14,1,0.1698,266.97,251,198,3.22,3,13,35,41,0.0603,8044,35,38.87,63.9,6.0,0.6,0,Dormants,55-64,Low,Occasionnel,Printemps,Soir,Europe_N,Nouveau,Élevé,Semaine,Moyen,Modéré,M,Active,Belgium,Yes,29/06/19,141.129.242.78
12695,274,22,8269.05,418.86,391.65,3339.17,1539.74,18861,167.25,-2180,7543,554,523,6,9,2,0.6491,42.07,408,450,96.62,3,90,30,19,0.4191,5193,92,32.85,57.5,-1.0,0.3,0,Fidèles,Inconnu,Medium,Régulier,Printemps,Midi,Asie,Jeune,Élevé,Semaine,Moyen,Explorateur,M,Active,United Kingdom,Yes,02/04/2022,53.4.154.215
58190,289,29,7474.15,81.62,481.39,535.31,3768.2,99048,894.44,-4739,2452,411,680,1,14,11,0.619,236.85,170,378,2.82,1,19,30,13,0.2005,2834,263,85.34,,9.0,4.2,0,Fidèles,18-24,Low,Régulier,Printemps,Matin,UK,Jeune,Moyen,Semaine,Petit,Explorateur,F,Active,Japan,Yes,07/06/2014,170.51.138.70
15258,333,22,818.37,154.08,63.33,1161.11,6281.83,60717,232.03,-3006,7025,355,311,4,0,7,0.2648,277.22,566,246,84.27,3,3,4,13,0.7901,7696,470,3.28,74.9,5.0,2.5,0,Fidèles,45-54,Low,Régulier,Printemps,Midi,UK,Nouveau,Faible,Semaine,Moyen,Modéré,M,Active,United Kingdom,Yes,2016-12-28,108.53.60.144
97538,380,44,8007.53,128.24,210.32,-256.74,5472.37,21480,190.46,-3304,7861,670,79,4,21,3,0.4654,313.77,912,393,96.16,1,23,17,44,0.5798,3062,14,62.91,19.1,10.0,3.4,1,Potentiels,55-64,Medium,Régulier,Été,Après-midi,UK,Établi,Moyen,Weekend,Grand,Spécialisé,Unknown,Active,United Kingdom,Yes,2018-05-18,30.54.254.101
49504,372,9,5389.68,189.29,240.47,-1083.33,2311.76,17637,228.89,-4581,5234,616,13,2,20,8,0.8943,268.02,132,204,99.31,1,90,5,34,0.3606,2088,315,40.03,68.6,10.0,2.2,0,Potentiels,25-34,Low,Régulier,Automne,Matin,UK,Établi,Faible,Semaine,Moyen,Modéré,F,Active,United Kingdom,Yes,2021-08-10,156.102.134.103
43159,51,37,8910.6,131.06,188.16,4154.77,3438.22,43621,919.7,-6133,5615,228,53,4,9,4,0.7735,337.07,827,44,46.45,4,75,41,18,0.2865,3111,484,66.93,,3.0,2.1,0,Fidèles,25-34,Medium,Régulier,Été,Soir,UK,Ancien,Faible,Semaine,Moyen,Modéré,Unknown,Active,France,Yes,18/09/12,92.209.151.82
23986,26,10,5525.26,247.03,181.59,-3743.87,6140.31,59304,703.14,-4391,6759,728,446,1,6,10,0.2269,190.14,606,315,86.83,1,27,49,19,0.5631,7029,318,20.59,69.5,9.0,1.5,0,Champions,65+,High,Régulier,Automne,Matin,Europe_E,Inconnu,Faible,Semaine,Petit,Explorateur,M,Active,United Kingdom,Yes,15/01/15,11.254.106.246
71858,156,36,3224.64,206.67,26.13,-815.53,8608.55,46431,768.83,-6801,336,263,64,4,6,10,0.8789,247.26,46,408,13.11,3,98,27,41,0.434,3244,202,24.63,47.3,12.0,2.8,1,Potentiels,18-24,Low,Hyperactif,Été,Soir,UK,Nouveau,Faible,Semaine,Moyen,Modéré,F,Pending,Spain,Yes,01/08/17,85.120.1.6
22666,238,37,971.96,493.35,342.77,-1554.38,7532.13,98937,377.66,-469,831,486,371,3,2,8,0.0673,134.89,350,895,43.11,5,87,42,43,0.0557,7658,376,59.1,,0.0,0.8,0,Potentiels,55-64,VIP,Occasionnel,Hiver,Midi,Europe_S,Jeune,Moyen,Weekend,Moyen,Modéré,F,Active,France,Yes,04/06/22,172.45.56.252
48660,155,28,4381.24,32.68,218.11,-18.49,5534.0,87921,909.27,-5177,1593,560,502,5,6,2,0.4139,3.79,99,831,31.49,2,30,23,22,0.6652,7600,322,98.01,,7.0,3.6,0,Champions,55-64,Low,Régulier,Hiver,Matin,UK,Établi,Faible,Semaine,Moyen,Spécialisé,F,Active,Denmark,Yes,10/12/14,39.46.38.51
13561,290,28,997.99,75.38,97.4,-423.68,3622.93,55172,789.62,-5052,4381,351,569,4,8,5,0.0801,276.19,746,206,40.12,3,66,4,33,0.4998,1725,278,97.49,64.9,7.0,2.7,0,Potentiels,55-64,VIP,Régulier,Automne,Nuit,Asie,Inconnu,Faible,Semaine,Moyen,Modéré,F,Pending,United Kingdom,Yes,08/05/2011,232.131.118.233
36854,135,42,2241.9,31.15,408.02,188.9,3650.51,24437,750.85,-4022,6273,441,95,0,7,6,0.9242,317.5,781,241,70.5,5,93,27,0,0.2769,9126,144,25.65,,5.0,4.2,1,Dormants,65+,Medium,Nouveau,Hiver,Après-midi,UK,Inconnu,Critique,Semaine,Grand,Spécialisé,F,Suspended,Denmark,Yes,28/04/11,254.151.135.237
74505,143,43,14803.71,314.79,401.28,-3600.81,8794.17,7149,970.97,-4375,6012,634,532,0,2,1,0.0407,63.48,37,41,9.66,3,63,2,3,0.2904,555,355,11.13,,15.0,4.6,0,Champions,65+,VIP,Hyperactif,Automne,Soir,Asie,Nouveau,Faible,Semaine,Moyen,Spécialisé,M,Suspended,Japan,Yes,07/07/11,13.51.89.20
62251,105,21,6383.61,31.98,243.2,131.42,392.44,13671,366.83,-3422,6098,458,259,5,4,1,0.1512,10.45,438,588,99.82,5,90,17,39,0.4528,8196,495,59.44,30.2,15.0,4.5,1,Fidèles,18-24,Medium,Occasionnel,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Moyen,Explorateur,F,Active,Switzerland,Yes,30/05/17,219.148.184.160
32662,157,24,7744.01,419.04,149.23,-2575.81,9879.83,22119,611.36,-1894,6459,24,584,0,12,9,0.915,60.04,945,987,63.87,3,16,3,16,0.8276,1285,488,42.58,,9.0,3.0,0,Dormants,45-54,High,Régulier,Été,Matin,UK,Nouveau,Moyen,Inconnu,Moyen,Modéré,M,Active,Poland,Yes,13/07/21,110.59.48.23
18392,145,42,13041.09,258.41,319.05,-3156.69,6643.75,45117,910.02,-2762,960,130,247,0,12,5,0.5822,326.78,75,714,87.48,2,5,39,25,0.4231,4977,496,76.41,,13.0,1.6,0,Fidèles,55-64,Medium,Occasionnel,Automne,Nuit,Europe_C,Établi,Moyen,Semaine,Moyen,Spécialisé,M,Closed,United Kingdom,Yes,03/31/2016,3.70.87.168
40535,1,40,14931.32,265.87,144.08,-4351.66,6811.38,98317,791.1,-7832,5718,369,126,3,7,4,0.7952,107.86,58,363,83.14,4,81,48,13,0.8396,6159,459,53.27,35.6,6.0,1.8,0,Dormants,65+,Medium,Régulier,Hiver,Midi,Europe_N,Ancien,Faible,Semaine,Moyen,Spécialisé,F,Active,Spain,Yes,20/11/20,92.224.137.47
88603,76,2,8532.07,282.99,118.0,2626.53,379.98,15279,563.82,-213,7880,435,498,3,17,1,0.0164,85.3,19,898,76.83,4,59,41,45,0.4249,8280,376,51.55,,11.0,3.3,0,Fidèles,55-64,Low,Occasionnel,Été,Nuit,UK,Ancien,Élevé,Weekend,Petit,Explorateur,F,Active,USA,Yes,04/02/22,96.175.93.58
62256,131,8,12093.34,89.55,365.26,-725.58,6055.29,67835,77.14,-5979,4167,223,45,3,6,3,0.4191,5.33,402,95,4.88,2,98,31,50,0.8299,6104,491,65.0,69.3,12.0,99.0,0,Champions,35-44,Medium,Perdu,Été,Matin,Europe_E,Ancien,Moyen,Semaine,Grand,Spécialisé,M,Pending,Italy,Yes,10/22/2022,103.204.233.139
99135,89,48,4567.59,102.86,20.16,1266.44,4847.78,98810,653.07,-5806,6489,610,267,4,9,4,0.9845,108.43,188,540,52.13,3,90,31,31,0.9315,5104,299,13.52,61.6,2.0,0.8,0,Champions,25-34,Low,Régulier,Été,Après-midi,UK,Inconnu,Moyen,Semaine,Moyen,Explorateur,F,Pending,United Kingdom,Yes,08/08/20,214.197.244.215
45222,344,27,4239.03,162.81,47.38,2275.93,1057.79,3803,527.03,-145,1122,351,639,5,9,11,0.5798,261.21,913,144,33.49,5,80,18,35,0.0206,9833,353,68.04,,8.0,5.0,1,Dormants,65+,VIP,Régulier,Été,Matin,UK,Inconnu,Critique,Weekend,Moyen,Modéré,M,Pending,United Kingdom,Yes,2020-08-10,167.85.57.67
87373,349,22,5741.91,298.78,3.39,1793.17,2779.22,81897,185.0,-396,5420,484,541,0,22,11,0.8497,350.07,139,59,12.18,1,10,28,19,0.0623,217,354,49.36,27.8,3.0,0.5,0,Champions,45-54,High,Occasionnel,Hiver,Matin,UK,Établi,Faible,Semaine,Moyen,Spécialisé,Unknown,Active,Australia,Yes,09/04/14,179.30.81.53
89575,262,37,9923.86,109.01,76.47,-294.99,8903.14,59805,882.37,-7562,2224,196,93,2,10,5,0.9636,114.15,143,641,34.96,3,37,32,15,0.134,6554,372,82.19,,10.0,3.0,1,Dormants,45-54,Low,Occasionnel,Printemps,Matin,Europe_S,Nouveau,Moyen,Weekend,Petit,Explorateur,M,Active,Denmark,Yes,03/05/2012,107.247.224.92
94651,350,27,10073.97,62.58,34.5,-1121.01,5499.88,17201,343.91,-969,3817,108,315,5,11,10,0.685,87.85,968,854,64.84,2,100,1,50,0.1221,8383,481,14.73,,14.0,2.7,0,Fidèles,45-54,Low,Perdu,Hiver,Nuit,Europe_S,Nouveau,Élevé,Inconnu,Moyen,Modéré,M,Pending,USA,Yes,2019-09-02,157.194.183.14
73335,107,29,4386.21,485.21,497.9,-1240.4,4134.17,27634,388.09,-4740,4980,219,611,2,12,12,0.3276,324.15,108,509,23.83,4,33,10,18,0.4545,1734,467,30.77,37.2,1.0,3.0,0,Champions,55-64,Medium,Perdu,Automne,Nuit,Europe_S,Jeune,Élevé,Semaine,Petit,Modéré,M,Closed,United Kingdom,Yes,2019-07-02,221.66.247.249
20965,73,3,1564.75,15.88,144.4,1400.49,726.82,13760,672.73,-3745,1099,719,70,0,7,5,0.3086,311.16,221,513,45.01,4,46,46,44,0.764,4713,404,95.07,,3.0,2.7,0,Fidèles,35-44,Low,Régulier,Hiver,Soir,UK,Jeune,Faible,Semaine,Moyen,Spécialisé,M,Active,Japan,Yes,06/22/2020,29.210.225.23
34538,38,44,9302.14,402.34,74.63,-52.06,7141.22,9826,489.31,-3091,143,318,592,1,16,10,0.0713,119.78,145,799,41.04,3,31,32,38,0.9613,7195,394,55.75,61.9,1.0,0.3,0,Potentiels,45-54,Low,Régulier,Automne,Soir,Europe_C,Jeune,Moyen,Semaine,Grand,Modéré,Unknown,Closed,USA,Yes,03/20/2011,17.133.160.6
80592,396,13,1489.05,395.08,120.5,3491.32,7028.51,85821,90.19,-5551,2979,81,448,5,23,8,0.4278,25.11,858,22,6.19,5,56,40,23,0.4178,1206,403,93.0,35.1,15.0,5.0,0,Champions,18-24,Medium,Perdu,Printemps,Soir,UK,Inconnu,Critique,Weekend,Moyen,Spécialisé,M,Active,Australia,Yes,17/03/12,181.114.173.48
18110,158,45,8466.63,152.12,468.06,3747.02,6140.44,44775,388.05,-3319,1047,536,366,4,13,3,0.9154,362.08,510,738,63.18,2,45,39,13,0.6885,2643,245,69.21,36.0,11.0,4.9,0,Dormants,Inconnu,Low,Nouveau,Été,Matin,Autre,Ancien,Élevé,Semaine,Grand,Spécialisé,M,Suspended,Belgium,Yes,01/12/2019,111.127.246.177
89309,70,10,10248.04,72.14,260.08,-3294.4,5102.63,73676,95.37,-7137,6325,697,619,2,16,7,0.4781,248.46,376,204,62.27,2,34,0,28,0.6355,6374,491,92.72,53.9,3.0,2.6,0,Dormants,18-24,Medium,Régulier,Hiver,Soir,UK,Établi,Moyen,Semaine,Moyen,Modéré,M,Pending,Japan,Yes,11/08/17,170.197.76.27
37266,311,36,10359.48,77.09,182.41,-3637.66,4337.84,5798,191.56,-2863,1069,431,613,5,18,6,0.911,338.2,5,699,96.68,5,91,41,41,0.3932,3356,12,32.46,30.2,15.0,1.0,0,Champions,65+,Low,Hyperactif,Été,Soir,Asie,Ancien,Élevé,Semaine,Grand,Modéré,F,Active,Netherlands,Yes,30/07/15,3.80.240.253
62992,240,9,11178.82,350.23,436.7,1304.01,5932.71,65103,8.17,-7861,7637,7,409,5,15,10,0.8171,124.78,957,887,30.5,5,21,16,13,0.7211,2165,394,9.96,41.0,1.0,0.9,0,Potentiels,25-34,High,Occasionnel,Été,Midi,UK,Nouveau,Élevé,Weekend,Petit,Explorateur,M,Active,Spain,Yes,04/08/2014,223.84.38.251
92948,297,27,13029.32,323.19,197.5,-1987.74,2333.95,76160,182.13,-2766,4188,635,90,3,8,11,0.9842,236.41,388,471,42.48,3,15,49,10,0.592,100,71,80.42,21.7,15.0,0.3,0,Fidèles,35-44,Low,Régulier,Été,Nuit,Europe_E,Jeune,Moyen,Semaine,Moyen,Modéré,F,Active,Italy,Yes,24/01/20,83.123.169.142
16910,35,34,7249.36,392.46,167.5,-4814.29,9412.59,76751,331.12,-3577,3341,148,508,1,19,10,0.9477,246.19,568,284,40.96,3,75,15,10,0.7599,600,184,80.64,78.0,11.0,3.1,0,Dormants,45-54,Medium,Perdu,Hiver,Soir,UK,Ancien,Moyen,Weekend,Inconnu,Spécialisé,F,Active,United Kingdom,Yes,19/06/19,13.114.193.206
10206,83,1,10818.86,469.05,103.64,3886.43,5887.95,72502,538.68,-7776,6178,97,527,3,9,10,0.7065,318.61,767,372,92.05,4,4,1,46,0.1936,9052,104,62.26,38.0,14.0,2.4,1,Champions,35-44,Medium,Nouveau,Printemps,Nuit,Europe_C,Nouveau,Faible,Semaine,Grand,Spécialisé,M,Active,Italy,Yes,2016-03-31,210.120.40.235
97054,373,32,9097.18,347.5,188.9,-2730.99,3111.92,50410,919.36,-7443,4774,727,109,1,8,11,0.8712,362.47,984,498,41.46,4,89,48,39,0.3603,5785,11,58.38,71.6,13.0,2.1,0,Fidèles,18-24,Low,Perdu,Hiver,Après-midi,Europe_N,Jeune,Faible,Semaine,Grand,Modéré,M,Active,Japan,Yes,09/08/15,114.229.45.255
97897,262,25,2392.92,82.15,158.34,4292.81,4496.8,39888,540.79,-1418,7750,100,671,1,0,6,0.7481,39.66,971,332,44.83,5,25,3,23,0.6712,6439,498,91.58,51.4,10.0,2.6,0,Fidèles,65+,Low,Hyperactif,Printemps,Midi,Europe_S,Ancien,Moyen,Weekend,Grand,Explorateur,M,Active,Spain,Yes,12/10/2019,115.161.60.254
33419,309,29,-101.81,125.5,338.65,2174.34,8056.85,48047,705.9,-6427,3436,729,88,4,23,10,0.7034,230.36,734,27,25.98,1,76,31,21,0.1248,5843,208,18.47,32.4,14.0,4.4,0,Potentiels,45-54,Low,Nouveau,Printemps,Après-midi,Europe_C,Ancien,Faible,Semaine,Petit,Modéré,F,Active,Netherlands,Yes,13/03/12,191.9.52.206
60636,384,7,3910.39,421.89,144.79,2626.53,1616.16,94289,358.32,-2163,3780,366,606,5,2,9,0.7156,122.8,872,855,1.12,1,23,6,48,0.7704,7181,225,62.04,,999.0,0.4,0,Champions,55-64,Low,Occasionnel,Automne,Nuit,UK,Ancien,Élevé,Weekend,Inconnu,Spécialisé,F,Active,Canada,Yes,15/02/22,106.18.0.46
60015,171,49,6367.02,108.61,288.6,-2985.39,2928.36,44955,751.88,-7615,7301,461,271,3,10,7,0.721,296.26,560,129,11.93,1,66,28,20,0.1334,7743,317,5.93,61.8,-1.0,99.0,0,Potentiels,18-24,Low,Régulier,Printemps,Nuit,UK,Jeune,Critique,Weekend,Petit,Explorateur,F,Active,United Kingdom,Yes,04/02/12,203.155.105.233
64268,375,3,9065.14,40.9,32.95,-2658.06,6795.08,982,620.85,-7480,6903,413,246,3,6,11,0.3794,275.26,816,380,70.69,2,31,8,5,0.3245,9186,382,14.95,,13.0,3.5,0,Dormants,25-34,High,Régulier,Automne,Après-midi,Asie,Inconnu,Faible,Weekend,Petit,Modéré,F,Active,USA,Yes,2013-09-24,244.174.186.27
97939,172,20,12674.37,353.12,95.64,212.68,3154.89,32864,460.33,-2628,4478,258,360,2,17,7,0.4236,325.77,163,507,68.57,3,22,34,13,0.2375,3911,422,44.29,,7.0,99.0,0,Fidèles,45-54,Medium,Occasionnel,Hiver,Soir,Europe_C,Jeune,Moyen,Semaine,Petit,Explorateur,F,Active,United Kingdom,Yes,2020-11-22,210.114.232.169
